time,right knee,right elbow,trunk
1.7528089887640448,-1.4632169580298688,22.94598607076372,62.3699679527472
1.7865168539325842,-0.4243176757756765,27.323056480110974,61.86218612872757
1.820224719101124,0.1372401790361821,30.252633233202484,61.34247471544745
1.8539325842696628,0.2032980457212605,33.7049978200518,61.02912149778234
1.8876404494382024,0.1454177043489306,38.2288185671694,61.09122705028646
1.9213483146067416,0.0460742093870435,42.10806894069485,61.54720377336575
1.9550561797752808,-0.1601986868789088,43.751554070893626,62.14470678640569
1.98876404494382,-0.3954082247575095,44.53685930315304,62.57662064806486
2.02247191011236,-0.3486624064232891,45.09824938786205,62.763144249623394
2.056179775280899,0.168148392829338,43.64299456948618,62.80252391221518
2.089887640449438,0.7856752110700932,40.42261559166237,62.70506577193483
2.1235955056179776,1.0112190190173576,35.25496972202943,62.35030774383729
2.157303370786517,0.8386390852507777,24.273624545985843,61.780957239110776
2.191011235955056,0.5952075690857908,8.652528972043228,61.3387560079042
2.224719101123596,0.5539903774802875,-2.6444772925076347,61.37404925346687
2.258426966292135,0.743970136540774,-5.201998688561842,61.80525163813803
2.292134831460674,1.0637968115702223,-3.9593648577174254,62.132605793881694
2.3258426966292136,1.476415834847187,-4.741132705705169,62.1231462552371
2.359550561797753,1.8377010523245103,-7.943074645200815,62.153404490704034
2.393258426966292,1.924178152735459,-10.501178034338476,62.61790076284235
2.426966292134831,1.8007309969071046,-11.28430577267246,63.3695705400351
2.460674157303371,1.7594592325668588,-11.580291678371402,63.89509989426263
2.49438202247191,1.978239504549935,-11.3799803147015,63.85079645807275
2.528089887640449,2.310718689376245,-9.664368207641274,63.31177677872644
2.561797752808989,2.4090176898618147,-7.0888481172286415,62.57643003755405
2.595505617977528,2.203644539239459,-4.7724161991346215,61.95948207220606
2.629213483146067,1.8891530482366456,-2.6192776340451176,61.65740363459207
2.662921348314607,1.446292349229297,-0.6975492636370881,61.58745032644225
2.696629213483146,0.8536920803936578,0.9874272469594352,61.495319707601
2.730337078651685,0.5585308933404965,3.779093685227157,61.27092485376829
2.764044943820225,1.004815362274416,8.640828827297257,61.07216807579353
2.797752808988764,1.922223376299163,14.378653987266148,61.08058574351654
2.831460674157303,2.690842921285201,19.182458381251305,61.26515521690669
2.865168539325843,3.183793846639169,23.08139607512656,61.558021740739264
2.898876404494382,3.83755618863448,27.06158614062974,61.95729802160932
2.932584269662921,4.9880620973009,30.902449133617388,62.36212650518857
2.966292134831461,6.386848127784852,33.7528146011264,62.61899400417795
3.0,7.663659818575169,35.611331624358826,62.716650080486005
